Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
LYLT,Loyalty Ventures Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,27.35,-3.7,-1.05,285,48.4,54,12,B-,D,D-,25
MANT,Mantech International,BUSINS SVC,Computer-Tech Services,96,NASDAQ,72.78,3.1,2.17,127,32,93,25,B-,C,B+,67
MCLD,Mcloud Technologies Corp,BUSINS SVC,Computer-Tech Services,96,NASDAQ,4.12,1.7,0.07,29,-39.8,26,39,B-,E,B,45
MGIC,Magic Software Enter Ltd,BUSINS SVC,Computer-Tech Services,96,NASDAQ,19.34,0.4,0.07,17,-40.9,89,72,B-,A,D-,83
NABL,N-able Inc,BUSINS SVC,Computer-Tech Services,96,NYSE,11.19,-1.7,-0.19,203,-49.7,46,28,B-,C,B,60
PHUN,Phunware Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,2.25,-4.7,-0.11,6542,-58.3,30,90,B-,E,B-,41
PLUS,Eplus Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,46.5,0.2,0.11,71,7.3,91,39,B-,C,D-,63
PRCH,Porch Group Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,9.91,-6.2,-0.66,784,-39.8,40,13,B-,D,E,26
PRFT,Perficient Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,104.9,-0.9,-0.91,119,-58.1,96,94,B-,A,D+,91
PT,Pintec Tech Hldgs Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,0.55,3.8,0.02,1136,43.6,45,11,B-,E,C-,28
QUBT,Quantum Computing Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,2.65,-5.7,-0.16,126,-66.9,28,5,B-,-,E,13
RAMP,Liveramp Holdings Inc,BUSINS SVC,Computer-Tech Services,96,NYSE,43.05,-3.5,-1.56,225,11,69,29,B-,C,B,64
RCMT,R C M Technologies Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,6.95,-0.6,-0.04,34,-63.3,69,98,B-,D,D-,72
RMNI,Rimini Street Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,4.89,-6,-0.31,273,-52.7,69,11,B-,-,E,38
SPNS,Sapiens Intl Corp,BUSINS SVC,Computer-Tech Services,96,NASDAQ,31.83,-0.1,-0.02,64,21.1,86,65,B-,A,B-,87
TASK,Taskus Inc Class A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,31.97,-3.8,-1.28,313,-74.1,97,30,B-,A,E,66
TIXT,Telus International Inc,BUSINS SVC,Computer-Tech Services,96,NYSE,29.31,0.6,0.18,99,-6,98,31,B-,A,C+,79
TSRI,T S R Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,12.12,-6,-0.78,168,-81,69,97,B-,C,B,81
TWKS,Thoughtworks Hldng Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,22.71,0.6,0.14,305,-20.2,55,22,B-,A,E,51
UIS,Unisys Corp,BUSINS SVC,Computer-Tech Services,96,NYSE,18.47,-0.9,-0.16,226,18.9,35,21,B-,-,E,21
WAVD,Wavedancer Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,4.04,-5.4,-0.23,58,-47.8,30,99,B-,B,A-,80
WIT,Wipro Ltd Adr,BUSINS SVC,Computer-Tech Services,96,NYSE,7.84,1.6,0.12,1543,-19.9,72,55,B-,A,E,68
WYY,Widepoint Corporation,BUSINS SVC,Computer-Tech Services,96,AMEX,3.95,0.3,0.01,23,-47.4,11,11,B-,C,D,14
AATC,Autoscope Technologies,BUSINS SVC,Security/Sfty,183,NASDAQ,6.86,-1.1,-0.07,14,-22.1,75,83,E,D,B,60
ADT,ADT Inc,BUSINS SVC,Security/Sfty,183,NYSE,7.64,-1.4,-0.11,1171,-14.5,28,28,E,E,C-,23
AERC,Aeroclean Technologies,BUSINS SVC,Security/Sfty,183,NASDAQ,4.59,-8.2,-0.41,168,-93.7,2,1,E,-,D-,2
ALLE,Allegion Plc,BUSINS SVC,Security/Sfty,183,NYSE,119.85,-0.1,-0.17,473,25.3,77,39,E,A,D-,52
ALRM,Alarm.com Holdings Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,72.28,-1.8,-1.33,134,-10.2,90,27,E,A,B-,61
APDN,Applied Dna Sciences Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,3.44,2.1,0.07,19,-95.5,40,9,E,D,E,14
APG,Api Group Corporation,BUSINS SVC,Security/Sfty,183,NYSE,22.18,-0.3,-0.07,424,-10.1,67,79,E,C,D-,61
ARLO,Arlo Technologies Inc,BUSINS SVC,Security/Sfty,183,NYSE,8.4,-2.8,-0.24,662,-29,43,95,E,E,B,61
AUID,Ipsidy Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,6.69,-6.5,-0.46,51,-70.1,8,21,E,E,E,2
AXON,Axon Enterprise Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,141.6,-1.5,-2.14,226,-48.5,99,28,E,A,D,62
BCO,Brinks Co,BUSINS SVC,Security/Sfty,183,NYSE,69.8,0.1,0.09,161,-27.1,89,48,E,B,C,67
BKYI,Bio Key International,BUSINS SVC,Security/Sfty,183,NASDAQ,2.22,0.2,0.01,5,-86.3,48,16,E,D,E,24
BYRN,Byrna Technologies Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,11.1,-3,-0.34,69,-50.6,23,11,E,D,B-,21
CDRE,Cadre Holdings Inc,BUSINS SVC,Security/Sfty,183,NYSE,22.16,0.6,0.13,103,25.2,11,98,E,-,B,47
DGLY,Digital Ally Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,1.03,0.2,0,291,-77.5,33,15,E,E,C,21
DSS,D S S Inc,BUSINS SVC,Security/Sfty,183,AMEX,0.41,-5.9,-0.03,342,-56.5,12,1,E,C,E,4
EML,Eastern Co,BUSINS SVC,Security/Sfty,183,NASDAQ,24.82,1.2,0.29,2,-68.2,83,42,E,B,C+,61
EVLV,Evolv Techno Hldngs Cl A,BUSINS SVC,Security/Sfty,183,NASDAQ,3.29,-4.6,-0.16,355,-6.6,47,6,E,D,D+,21
FSS,Federal Signal Corp,BUSINS SVC,Security/Sfty,183,NYSE,38.17,-2,-0.78,103,-29.9,88,55,E,B,D-,61
GFAI,Guardforce Ai Co Limited,BUSINS SVC,Security/Sfty,183,NASDAQ,0.69,-5.5,-0.04,253,-93.3,8,1,E,E,E,1
GNSS,Genasys Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,3.98,0.8,0.03,52,-44.5,9,17,E,D,C-,16
IDBA,IDEX Biometrics Asa Ads,BUSINS SVC,Security/Sfty,183,NASDAQ,21.96,8.8,1.77,1,99.7,13,26,E,D,E,18
IDN,Intellicheck Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,3.93,-3.2,-0.13,37,-58.8,16,5,E,C,D+,15
ITRN,Ituran Location & Contrl,BUSINS SVC,Security/Sfty,183,NASDAQ,23.9,-1.6,-0.38,15,-64,46,75,E,B,D,57
JBI,Janus International Grp,BUSINS SVC,Security/Sfty,183,NYSE,10.15,-5.1,-0.55,409,1.7,10,22,E,B,A-,34
KSCP,Knightscope Inc Cl A,BUSINS SVC,Security/Sfty,183,NASDAQ,9.55,-23.2,-2.89,12001,-45.1,1,1,E,-,-,3
LAKE,Lakeland Industries Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,21.22,0.4,0.08,25,-41.8,11,29,E,B,C+,22
LTCH,Latch Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,6.19,-5.1,-0.33,1021,15.2,5,11,E,E,D-,6
MSA,M S A Safety Inc,BUSINS SVC,Security/Sfty,183,NYSE,139.5,0.4,0.5,29,-31.7,55,31,E,B,B,52
NSSC,N A P C O Security Tech,BUSINS SVC,Security/Sfty,183,NASDAQ,20.21,-4.3,-0.91,218,201.3,96,91,E,A,C-,90
NXPL,Nextplat Corp,BUSINS SVC,Security/Sfty,183,NASDAQ,3.51,0.6,0.02,9,-85.2,2,18,E,E,D+,7
NXTD,N X T Id Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,2.8,-5.7,-0.17,632,-77,35,6,E,E,C-,6
PWFL,Powerfleet Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,3.62,-2.9,-0.11,103,-31,10,9,E,E,D-,4
REZI,Resideo Technologies Inc,BUSINS SVC,Security/Sfty,183,NYSE,24.69,-1.8,-0.45,335,-20.2,47,37,E,C,C-,41
RGR,Sturm Ruger & Co Inc,BUSINS SVC,Security/Sfty,183,NYSE,66.32,0,-0.02,243,140.3,81,35,E,A,D,66
SMRT,Smartrent Inc Cl A,BUSINS SVC,Security/Sfty,183,NYSE,7.75,-1.5,-0.12,362,-49.9,15,15,E,E,D-,15
SNPO,Snap One Holdings Corp,BUSINS SVC,Security/Sfty,183,NASDAQ,18.84,-0.3,-0.06,34,-68.2,57,89,E,C,C,74
SNT,Senstar Technologies Ltd,BUSINS SVC,Security/Sfty,183,NASDAQ,2.53,1.2,0.03,30,-49.9,31,18,E,D,E,18
SPCB,Supercom Ltd,BUSINS SVC,Security/Sfty,183,NASDAQ,0.54,-1.8,-0.01,225,-83.1,27,8,E,E,E,6
SSTI,Shotspotter Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,25.69,-2.5,-0.65,28,-8.8,8,16,E,C,D+,20
SWBI,Smith & Wesson Brands,BUSINS SVC,Security/Sfty,183,NASDAQ,17.39,1.2,0.2,634,-39.1,85,26,E,A,B,54
TAOP,Taoping Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,1.65,-0.4,-0.01,5,-93.1,16,6,E,E,C-,7
UUU,Universal Security Instr,BUSINS SVC,Security/Sfty,183,AMEX,2.72,0.7,0.02,4,-84.7,30,6,E,C,E,6
VRME,Verifyme Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,3.11,-1,-0.03,8,-69.2,57,24,E,E,D,31
VVNT,Vivint Smart Home Cl A,BUSINS SVC,Security/Sfty,183,NYSE,6.75,-7.7,-0.56,273,-29,40,14,E,-,C+,24
WRAP,Wrap Technologies Inc,BUSINS SVC,Security/Sfty,183,NASDAQ,2.6,-1.9,-0.05,126,-53.5,7,5,E,D,B-,11
YOU,Clear Secure Inc Cl A,BUSINS SVC,Security/Sfty,183,NYSE,24.31,-4.9,-1.25,516,-23,8,11,E,E,E,6
